time,bank_rad,pitch_rad,heading_deg,agent_n_m,agent_e_m,agent_up_m,foe_n_m,foe_e_m,foe_up_m,foe_roll_deg,foe_pitch_deg,foe_yaw_deg
33.39999999996962,-1.487258871335234,-3.1144393037614106,335.02840265394525,569.0874125594851,-1270.8134925994416,6783.357904758481,-1090.5075365551215,-2406.9256636138084,6721.631615164071,-80.5269208244067,-0.2038257399249933,113.32723705577311
33.49999999996953,-1.489812873706443,-3.2446520066033586,333.66952622899834,589.7849902565745,-1275.933149922034,6780.7401183561,-1105.2587503797104,-2384.502429867445,6719.894667785597,-80.08341537373819,-0.25566842560007524,112.11844581690217
33.59999999996944,-1.4870381796982892,-3.3683948119780687,332.29911342691236,610.333486320886,-1281.5143212192932,6778.0816399857495,-1119.4655752180709,-2361.783587660648,6718.175339435238,-81.21021836549016,-0.271896970327275,110.945800474114
33.69999999996935,-1.4893660554969106,-3.49789224491557,330.94147917962147,630.7024821359839,-1287.5889883061154,6775.385227530053,-1133.1667506372023,-2338.7964321754685,6716.463021869248,-82.58014091358811,-0.31616657737504195,109.73780310645083
33.79999999996926,-1.4863959353321465,-3.6205959318613816,329.5722978447587,650.9013922843717,-1294.1160968815452,6772.647585699374,-1146.3185761475793,-2315.540464920086,6714.745896230096,-84.82589386058089,-0.38606107225866276,108.51524547104663
33.89999999996917,-1.4885115451831816,-3.748762602602532,328.21583673297755,670.898370517403,-1301.126181677327,6769.871621383864,-1158.9971951883806,-2292.0508112258676,6713.001799921614,-84.40778748192318,-0.3633610437004971,107.25518422164855
33.99999999996908,-1.4853561334994878,-3.8698460123020815,326.84781535890795,690.704797662238,-1308.5787519761607,6767.054102825618,-1171.2695783792494,-2268.3551463888575,6711.23040964754,-82.30319950824821,-0.3583352750911142,105.97912718712242
34.099999999968986,-1.487269007612545,-3.996133798761659,325.4924534710885,710.2874701833491,-1316.502834889294,6764.198096372035,-1183.0425606262095,-2244.43901511591,6709.453854745031,-81.8874935554122,-0.4662009755651793,104.74824556102527
34.199999999968895,-1.4564435008915293,-4.021456538995553,324.12136727790596,729.681813985015,-1324.82793946889,6761.295092448736,-1194.2332707090893,-2220.2958877156934,6707.677490436584,-83.03085733652277,-0.538169295211637,103.55348671706261
34.299999999968804,-1.4000909701286013,-3.9787676541013504,322.7405648847291,748.9238325693548,-1333.492502617215,6758.350121494487,-1204.9224377237115,-2195.955738621356,6705.885976091078,-82.059124758064,-0.46353536220760727,102.33367374976378
34.39999999996871,-1.3609263216474867,-3.9449099628070563,321.4093565056195,767.9759669247593,-1342.5470783973408,6755.390426889762,-1215.1819417046922,-2171.4416984175045,6704.082008171377,-79.56828865955926,-0.37253031014029286,101.09550817016286
